filepath;song;artist;subset;album;video_id;start_diff;stop_diff;csr;purpose;audio_filepath
./data/chordlab/rs200/sabotage_dt.clt;Sabotage;The Beastie Boys;rs200;;pAztga-4EIM;-0.49;-5.03;0.95;train_fold_2;./data/audio/pAztga-4EIM_Sabotage (Beastie Boys).webm
./data/chordlab/rs200/satisfaction_dt.clt;Satisfaction;The Rolling Stones;rs200;;fgsApe-zoUI;0.14;2.19;0.64;train_fold_4;./data/audio/fgsApe-zoUI_[I Cant Get No] Satisfaction.webm
./data/chordlab/rs200/september_gurls_dt.clt;September Gurls;Big Star;rs200;;TrzIO3Y-o78;-0.27;-2.91;0.83;train_fold_1;./data/audio/TrzIO3Y-o78_September Gurls.webm
./data/chordlab/rs200/shake_rattle_and_roll_dt.clt;Shake, Rattle and Roll;Big Joe Turner;rs200;;xljgoSsMhjU;-0.16;-3.17;0.91;train_fold_0;./data/audio/xljgoSsMhjU_Shake Rattle And Roll.webm
./data/chordlab/rs200/she_loves_you_dt.clt;She Loves You;The Beatles;rs200;;nGbWU8S3vzs;-0.1;-0.07;0.82;train_fold_1;./data/audio/nGbWU8S3vzs_She Loves You (Remastered 2009).webm
./data/chordlab/rs200/should_i_stay_or_should_i_go_dt.clt;Should I Stay or Should I Go;The Clash;rs200;;wjZMcWaniA4;-0.57;2.4;0.54;train_fold_0;./data/audio/wjZMcWaniA4_Should I Stay or Should I Go (Remastered).webm
./data/chordlab/rs200/shout_dt.clt;Shout (Parts 1 and 2);The Isley Brothers;rs200;;xazuxqgSmk4;1.26;-7.03;0.67;train_fold_2;./data/audio/xazuxqgSmk4_Shout!.webm
./data/chordlab/rs200/stand_by_me_dt.clt;Stand By Me;Ben E. King;rs200;;CdDTpvdN9Uw;-0.09;-10.77;0.81;;
./data/chordlab/rs200/summer_babe_dt.clt;Summer Babe;Pavement;rs200;;9ZsMXzuFhOA;0.03;-3.44;0.83;train_fold_2;./data/audio/9ZsMXzuFhOA_Summer Babe (Winter Version).webm
./data/chordlab/rs200/summertime_blues_dt.clt;Summertime Blues;Eddie Cochran;rs200;;M4Ft7NLQysE;-0.53;-3.4;0.77;train_fold_4;./data/audio/M4Ft7NLQysE_Summertime Blues.webm
./data/chordlab/rs200/sunshine_of_your_love_dt.clt;Sunshine of Your Love;Cream;rs200;;KWKXNoKgLQU;-0.17;-9.29;0.68;train_fold_3;./data/audio/KWKXNoKgLQU_Sunshine Of Your Love.webm
./data/chordlab/rs200/suspicious_minds_dt.clt;Suspicious Minds;Elvis Presley;rs200;;xt8XQLvKBUs;0.21;-3.34;0.94;train_fold_3;./data/audio/xt8XQLvKBUs_Suspicious Minds.webm
./data/chordlab/rs200/sweet_child_o_mine_dt.clt;Sweet Child O' Mine;Guns N' Roses;rs200;;jq_FWScqyG8;-0.18;-2.77;0.9;train_fold_3;./data/audio/jq_FWScqyG8_Sweet Child O Mine.webm
./data/chordlab/rs200/sympathy_for_the_devil_dt.clt;Sympathy for the Devil;The Rolling Stones;rs200;;THBNIolPYWU;-0.05;-1.02;0.47;train_fold_0;./data/audio/THBNIolPYWU_Sympathy For The Devil (Mono).webm
./data/chordlab/rs200/take_me_to_the_river_dt.clt;Take Me to the River;Al Green;rs200;;Fw_roSV6r0k;0.42;4.79;0.91;train_fold_1;./data/audio/Fw_roSV6r0k_Take Me to the River (Orchestral).webm
./data/chordlab/rs200/tangled_up_in_blue_dt.clt;Tangled Up in Blue;Bob Dylan;rs200;;XUD8JjsSZ7k;-0.06;-1.22;0.88;train_fold_1;./data/audio/XUD8JjsSZ7k_Tangled up in Blue.webm
./data/chordlab/rs200/thatll_be_the_day_dt.clt;That'll Be the Day;Buddy Holly;rs200;;hsFT7r6wd0s;-0.47;-0.68;0.87;train_fold_0;./data/audio/hsFT7r6wd0s_Thatll Be The Day.webm
./data/chordlab/rs200/thats_all_right_dt.clt;That's All Right;Elvis Presley;rs200;;AyTe7Wp78aw;-0.02;-1.11;0.99;train_fold_0;./data/audio/AyTe7Wp78aw_Thats All Right.webm
./data/chordlab/rs200/the_dock_of_the_bay_dt.clt;(Sittin' on) the Dock of the Bay;Otis Redding;rs200;;KyadSUVDPcI;-0.2;-8.21;0.93;train_fold_1;./data/audio/KyadSUVDPcI_[Sittin On] The Dock of the Bay.webm
./data/chordlab/rs200/the_message_dt.clt;The Message;Grandmaster Flash & the Furious Five;rs200;;;;;;;
./data/chordlab/rs200/the_sounds_of_silence_dt.clt;The Sounds of Silence;Simon and Garfunkel;rs200;;bjkPQYWNTlg;-0.23;1.24;0.86;train_fold_0;./data/audio/bjkPQYWNTlg_The Sound of Silence (Electric Version).webm
./data/chordlab/rs200/the_times_they_are_a-changin_dt.clt;The Times They Are A-Changin';Bob Dylan;rs200;;Ma59xBRbbvU;0.0;0.86;0.8;train_fold_3;./data/audio/Ma59xBRbbvU_The Times They Are A-Changin.webm
./data/chordlab/rs200/the_tracks_of_my_tears_dt.clt;The Tracks of My Tears;The Miracles;rs200;;X_2nWV-KNs0;0.1;-15.94;0.46;;
./data/chordlab/rs200/the_weight_dt.clt;The Weight;The Band;rs200;;xLFAQuWFcTo;-0.09;-1.42;0.84;train_fold_2;./data/audio/xLFAQuWFcTo_The Weight (Remastered 2000).webm
./data/chordlab/rs200/thunder_road_dt.clt;Thunder Road;Bruce Springsteen;rs200;;W2X0Gf9jfz8;-0.56;-10.45;0.77;;
./data/chordlab/rs200/tutti_frutti_dt.clt;Tutti Frutti;Little Richard;rs200;;IwfcAH19VRI;-0.37;0.23;0.79;train_fold_0;./data/audio/IwfcAH19VRI_Tutti Frutti.webm
./data/chordlab/rs200/up_on_the_roof_dt.clt;Up On the Roof;The Drifters;rs200;;YLcQNWBSAoc;0.44;-2.91;0.73;train_fold_4;./data/audio/YLcQNWBSAoc_Up on the Roof.webm
./data/chordlab/rs200/voodoo_child_dt.clt;Voodoo Child (Slight Return);Jimi Hendrix;rs200;;nuI5YPaZXIQ;0.67;-167.6;0.82;;
./data/chordlab/rs200/walk_on_by_dt.clt;Walk On By;Dionne Warwick;rs200;;jW7Y2y46FLQ;-0.47;-0.34;0.66;train_fold_2;./data/audio/jW7Y2y46FLQ_Walk On By.webm
./data/chordlab/rs200/waterloo_sunset_dt.clt;Waterloo Sunset;The Kinks;rs200;;GAZMmjyk8fs;-0.0;-0.71;0.89;train_fold_3;./data/audio/GAZMmjyk8fs_Waterloo Sunset.webm
./data/chordlab/rs200/whatd_i_say_dt.clt;What'd I Say;Ray Charles;rs200;;8U3DT2nypv8;-0.13;-208.55;0.83;;
./data/chordlab/rs200/whats_going_on_dt.clt;What's Going On;Marvin Gaye;rs200;;ApthDWoPMFQ;-0.05;-23.58;0.64;;
./data/chordlab/rs200/when_a_man_loves_a_woman_dt.clt;When a Man Loves a Woman;Percy Sledge;rs200;;eU9Qz0BoGmk;0.28;-4.13;0.85;train_fold_1;./data/audio/eU9Qz0BoGmk_When A Man Loves A Woman.webm
./data/chordlab/rs200/when_doves_cry_dt.clt;When Doves Cry;Prince and the Revolution;rs200;;oTUSeac7IuQ;11.1;0.52;0.33;train_fold_2;./data/audio/oTUSeac7IuQ_When Doves Cry.webm
./data/chordlab/rs200/who_do_you_love_dt.clt;Who Do You Love;Bo Diddley;rs200;;0iLcqaIS-48;0.85;0.14;0.99;train_fold_1;./data/audio/0iLcqaIS-48_Who Do You Love.webm
./data/chordlab/rs200/whole_lotta_love_dt.clt;Whole Lotta Love;Led Zeppelin;rs200;;Cy39fcBaFQ0;-0.26;-82.76;0.56;;
./data/chordlab/rs200/whole_lotta_shakin_goin_on_dt.clt;Whole Lotta Shakin' Goin On;Jerry Lee Lewis;rs200;;GN8VV8CHnrk;-0.12;-3.84;0.94;train_fold_1;./data/audio/GN8VV8CHnrk_Whole Lotta Shakin’ Goin’ On.webm
./data/chordlab/rs200/will_you_love_me_tomorrow_dt.clt;Will You Love Me Tomorrow;The Shirelles;rs200;;Zp2vKcYtsMU;0.14;2.99;0.85;train_fold_0;./data/audio/Zp2vKcYtsMU_Will You Love Me Tomorrow.webm
./data/chordlab/rs200/wont_get_fooled_again_dt.clt;Won't Get Fooled Again;The Who;rs200;;_NzLs-xSss0;0.37;-2.36;0.65;train_fold_2;./data/audio/_NzLs-xSss0_Wont Get Fooled Again.webm
./data/chordlab/rs200/you_cant_always_get_what_you_want_dt.clt;You Can't Always Get What You Want;The Rolling Stones;rs200;;ZUqSNbJuGOw;-1.11;-2.52;0.77;train_fold_4;./data/audio/ZUqSNbJuGOw_You Cant Always Get What You Want (Remastered 2019).webm
./data/chordlab/rs200/you_really_got_me_dt.clt;You Really Got Me;The Kinks;rs200;;RqKeQh7wUG0;-0.05;-92.62;0.31;;
./data/chordlab/rs200/you_send_me_dt.clt;You Send Me;Sam Cooke;rs200;;dEpkVr1kyfs;0.08;-0.69;0.88;train_fold_0;./data/audio/dEpkVr1kyfs_You Send Me.webm
./data/chordlab/rs200/youve_lost_that_lovin_feelin_dt.clt;You've Lost That Lovin' Feelin';The Righteous Brothers;rs200;;9mJlnZOm41g;0.63;6.17;0.63;train_fold_4;./data/audio/9mJlnZOm41g_Youve Lost That Lovin Feelin.webm
./data/chordlab/rwc_pop/N001-M01-T01.lab;Eien no replica;Kazuo Nishi;rwc_pop;;ikrusvXtLUU;-1.0;23.87;0.16;;
./data/chordlab/rwc_pop/N002-M01-T02.lab;Magic in your eyes;Hiromi Yoshii;rwc_pop;;zDmyxitvIPo;-0.75;-104.69;0.14;;
./data/chordlab/rwc_pop/N003-M01-T03.lab;HORO;MIT;rwc_pop;;trLWqilxiM0;0.85;-55.48;0.14;;
./data/chordlab/rwc_pop/N004-M01-T04.lab;Spice of Life;Hisayoshi Kazato;rwc_pop;;weNcwjAVYZY;-0.34;28.83;0.12;;
./data/chordlab/rwc_pop/N005-M01-T05.lab;Koino Ver.2.4;Eves;rwc_pop;;J6NOFAVzwzI;0.17;-31.43;0.08;;
./data/chordlab/rwc_pop/N006-M01-T06.lab;Funky Life;Oriken;rwc_pop;;I-nOPDscnoE;-5.72;-21.71;0.26;;
./data/chordlab/rwc_pop/N007-M01-T07.lab;PROLOGUE;Tomomi Ogata;rwc_pop;;CMqiOd4-g5A;3.69;80.95;0.13;;
./data/chordlab/rwc_pop/N008-M01-T08.lab;Jinsei konnamono;fevers;rwc_pop;;wBEZH7noh8E;-22.07;-6.72;0.28;;
./data/chordlab/rwc_pop/N009-M01-T09.lab;Doukoku;Kazuo Nishi;rwc_pop;;wvPOEAji7ZQ;5.94;-55.77;0.13;;
./data/chordlab/rwc_pop/N010-M01-T10.lab;Getting Over;Brakes;rwc_pop;;FFDYuO53BUk;-6.56;-215.3;0.16;;
./data/chordlab/rwc_pop/N011-M01-T11.lab;Ienai;Hisayoshi Kazato;rwc_pop;;ngY4cvLzK-E;2.42;39.22;0.16;;
./data/chordlab/rwc_pop/N012-M01-T12.lab;KAGE-ROU;Kazuo Nishi;rwc_pop;;pWSMX4lbyW0;-0.65;-87.03;0.22;;
./data/chordlab/rwc_pop/N013-M01-T13.lab;Catch ball;Konbu;rwc_pop;;MpC8Tw2DQ8c;2.38;36.08;0.22;;
./data/chordlab/rwc_pop/N014-M01-T14.lab;Karehairo no Twilight;Rin;rwc_pop;;fDLK8J0axfo;-1.14;-36.06;0.17;;
./data/chordlab/rwc_pop/N015-M01-T15.lab;old fashioned;Katsuyuki Ozawa;rwc_pop;;86Z0ws8XqRw;-0.75;-71.1;0.16;;
./data/chordlab/rwc_pop/N016-M01-T16.lab;Game of Love;Hiromi Yoshii;rwc_pop;;eNslDlKCP7c;-1.55;-198.5;0.16;;
./data/chordlab/rwc_pop/N017-M02-T01.lab;Anata to aete;Hiromi Yoshii;rwc_pop;;yOEXwpjswgI;-2.3;-118.26;0.11;;
./data/chordlab/rwc_pop/N018-M02-T02.lab;True Heart;Tomomi Ogata;rwc_pop;;mUsItivofJY;0.21;1.2;0.13;;
./data/chordlab/rwc_pop/N019-M02-T03.lab;COOL Motion;Hisayoshi Kazato;rwc_pop;;VT1QXJIB4Zw;-1.83;18.7;0.13;;
./data/chordlab/rwc_pop/N020-M02-T04.lab;Tokimeki no syunkan;Eri Ichikawa;rwc_pop;;hw5he0_aqF8;-0.11;38.76;0.09;;
./data/chordlab/rwc_pop/N021-M02-T05.lab;Feeling In My Heart;Rin;rwc_pop;;T6pR1VZABTE;0.06;-3.85;0.15;;
./data/chordlab/rwc_pop/N022-M02-T06.lab;Koi ni ochiru jikan ni kansuru kousatsu;Kazuo Nishi;rwc_pop;;98-lX8o_UVU;-0.44;-23.75;0.1;;
./data/chordlab/rwc_pop/N023-M02-T07.lab;SHAKE;MAPS;rwc_pop;;O2ZnLEHayNQ;-0.73;-2.33;0.24;;
./data/chordlab/rwc_pop/N024-M02-T08.lab;it's all right;Hisayoshi Kazato;rwc_pop;;x-c8GMjH31A;0.05;0.33;0.16;;
./data/chordlab/rwc_pop/N025-M02-T09.lab;tell me;Tomomi Ogata;rwc_pop;;5tdqeyqIzhc;-2.44;-9.29;0.16;;
./data/chordlab/rwc_pop/N026-M02-T10.lab;aozora sanpo michi;Tomoko Nitta;rwc_pop;;ipJCud1Kj1Y;0.85;9.66;0.28;;
./data/chordlab/rwc_pop/N027-M02-T11.lab;stay;Shingo Katsuta;rwc_pop;;yVAqim7M-H8;16.28;-91.85;0.11;;
./data/chordlab/rwc_pop/N028-M02-T12.lab;Fly away;Tomomi Ogata;rwc_pop;;X4SFppxe2v4;0.6;39.43;0.19;;
./data/chordlab/rwc_pop/N029-M02-T13.lab;One Two STEP;Kazuo Nishi;rwc_pop;;1-oDBpQce4c;0.13;-88.07;0.18;;
./data/chordlab/rwc_pop/N030-M02-T14.lab;syounen no omoi;Mitsuru Tanimoto;rwc_pop;;58tMo4uexE4;-12.56;-6.63;0.17;;
./data/chordlab/rwc_pop/N031-M02-T15.lab;Moving Round and Round;Yuuichi Nagayama;rwc_pop;;KMNJS0aor3Y;0.06;-49.69;0.32;;
./data/chordlab/rwc_pop/N032-M02-T16.lab;what could I do for you;Masaki Kuehara;rwc_pop;;nG60SUcmSjY;0.05;-67.83;0.19;;
./data/chordlab/rwc_pop/N033-M03-T01.lab;DREAM MAGIC;Hiromi Yoshii;rwc_pop;;OJQY0qiaICs;3.92;7.6;0.28;;
./data/chordlab/rwc_pop/N034-M03-T02.lab;Hitoyo no yume;Hiromi Yoshii;rwc_pop;;fDv3vLAoPmI;1.37;-74.64;0.19;;
./data/chordlab/rwc_pop/N035-M03-T03.lab;Midarana kami no moushigo;Hiromi Yoshii;rwc_pop;;OGN4zTd-_WA;-1.46;-58.19;0.16;;
./data/chordlab/rwc_pop/N036-M03-T04.lab;over and over;Kazuo Nishi;rwc_pop;;uIoWHR1veNM;-5.98;-13.2;0.18;;
./data/chordlab/rwc_pop/N037-M03-T05.lab;Replica;Yoshinori Hatae;rwc_pop;;Sw9MhJpg8Mk;-0.63;9.1;0.14;;
./data/chordlab/rwc_pop/N038-M03-T06.lab;1999;Kousuke Morimoto;rwc_pop;;muaPa3sef8o;-0.85;59.48;0.17;;
./data/chordlab/rwc_pop/N039-M03-T07.lab;SPUL;Kousuke Morimoto;rwc_pop;;4n37rBtoHCA;-3.94;-8.22;0.13;;
./data/chordlab/rwc_pop/N040-M03-T08.lab;promise;Kazuo Nishi;rwc_pop;;qY1Qw7F95b0;-5.15;-72.92;0.16;;
./data/chordlab/rwc_pop/N041-M03-T09.lab;Non Stop Driving;Katsuyuki Ozawa;rwc_pop;;2mWTrIoGS1c;0.09;-57.92;0.25;;
./data/chordlab/rwc_pop/N042-M03-T10.lab;Fly to the moon;Kousuke Morimoto;rwc_pop;;vdS3Z2naGzM;-2.4;-55.22;0.14;;
./data/chordlab/rwc_pop/N043-M03-T11.lab;Centimeter no kodoku;Kazuo Nishi;rwc_pop;;6TWwrmXZ5is;2.6;27.8;0.13;;
./data/chordlab/rwc_pop/N044-M03-T12.lab;REAL na 5 hun;Kousuke Morimoto;rwc_pop;;_SXRf-EmtcU;-0.25;-92.79;0.15;;
./data/chordlab/rwc_pop/N045-M03-T13.lab;Hajimari;Kousuke Morimoto;rwc_pop;;2keHEagDIf4;-0.5;48.84;0.18;;
./data/chordlab/rwc_pop/N046-M03-T14.lab;Senro wa tsuzukuyo;Kousuke Morimoto;rwc_pop;;3uhdaxwaF-I;-0.46;-71.48;0.21;;
./data/chordlab/rwc_pop/N047-M03-T15.lab;Deaetakara;Satoshi Kumasaka;rwc_pop;;y9gD5aVq62I;0.95;-210.72;0.12;;
./data/chordlab/rwc_pop/N048-M03-T16.lab;Syodoubutsu;Hiroshi Sekiya;rwc_pop;;izl-zbEr43A;-131.46;-196.67;0.06;;
./data/chordlab/rwc_pop/N049-M04-T01.lab;Sekai no mikata;Hiroshi Sekiya;rwc_pop;;s0F8ZSOJL0s;0.29;-31.55;0.17;;
./data/chordlab/rwc_pop/N050-M04-T02.lab;Mrs. Maril;Rin;rwc_pop;;S29MIhTjXH0;-0.32;-30.3;0.13;;
./data/chordlab/rwc_pop/N051-M04-T03.lab;Modoranai natsu;Hiroshi Sekiya;rwc_pop;;Y7gnPjarOZU;0.03;78.35;0.12;;
./data/chordlab/rwc_pop/N052-M04-T04.lab;Haru ga kurukara;Tomomi Ogata;rwc_pop;;gJgloB6qX-c;0.68;-30.48;0.11;;
./data/chordlab/rwc_pop/N053-M04-T05.lab;Ashita wa;Rin;rwc_pop;;tlVyZ_VvwVA;-7.36;36.94;0.16;;
./data/chordlab/rwc_pop/N054-M04-T06.lab;Harukana omoi;Rin;rwc_pop;;yZQ0ji6iw0U;-0.2;62.95;0.13;;
./data/chordlab/rwc_pop/N055-M04-T07.lab;First Love;Akiko Kaburagi;rwc_pop;;uR6hd3_imNE;-2.84;1.03;0.19;;
./data/chordlab/rwc_pop/N056-M04-T08.lab;I've got a mail;Masashi Hashimoto;rwc_pop;;OCDgFXznHIA;0.31;140.88;0.06;;
./data/chordlab/rwc_pop/N057-M04-T09.lab;Stay with me;Masashi Hashimoto;rwc_pop;;yvdyLuLZZag;0.61;-4.03;0.19;;
./data/chordlab/rwc_pop/N058-M04-T10.lab;Silver shoes;Rin;rwc_pop;;hyHAj7HcWhw;-4.43;-3.3;0.13;;
./data/chordlab/rwc_pop/N059-M04-T11.lab;Tenshi no utatane;Rin;rwc_pop;;e4VFdNbIMas;-0.5;33.0;0.25;;
./data/chordlab/rwc_pop/N060-M04-T12.lab;Kumorizora;Yuzu Iijima;rwc_pop;;jDCYt-osZwU;2.95;-6.95;0.24;;
./data/chordlab/rwc_pop/N061-M04-T13.lab;FOR YOU;Kazuo Nishi;rwc_pop;;43AwELcIZ-w;-0.76;31.46;0.19;;
./data/chordlab/rwc_pop/N062-M04-T14.lab;Be with me Now;Rin;rwc_pop;;l1DUyIcV49o;-6.57;-11.42;0.23;;
./data/chordlab/rwc_pop/N063-M04-T15.lab;Power of mind;Reiko Sato;rwc_pop;;5i5r1wkqTHM;0.66;-2363.16;0.24;;
./data/chordlab/rwc_pop/N064-M04-T16.lab;So Long;Kousuke Morimoto;rwc_pop;;IITLOhSZOCg;-1.19;2.83;0.19;;
./data/chordlab/rwc_pop/N065-M05-T01.lab;Tanabata;Makiko Hattori;rwc_pop;;FASO97iCRFM;-1.35;29.42;0.15;;
./data/chordlab/rwc_pop/N066-M05-T02.lab;Mousugu natsu ga kuru;M & Y;rwc_pop;;fYkVH6rbe7s;-0.08;8.17;0.18;;
./data/chordlab/rwc_pop/N067-M05-T03.lab;Tokei no hayasa wa;Makiko Hattori;rwc_pop;;rxCYsJnaRzI;-0.6;-6.43;0.13;;
./data/chordlab/rwc_pop/N068-M05-T04.lab;Nichiyoubi;Makiko Hattori;rwc_pop;;xOWdjuAB3po;-0.54;47.0;0.18;;
./data/chordlab/rwc_pop/N069-M05-T05.lab;Gin no sora;Hiromi Yoshii;rwc_pop;;waraZGEWTBU;-1.33;43.36;0.14;;
./data/chordlab/rwc_pop/N070-M05-T06.lab;Miageta sora wa;Tamako Matsuzaka;rwc_pop;;zruJoaRHr6s;0.06;21.01;0.14;;
./data/chordlab/rwc_pop/N071-M05-T07.lab;Tsuki no youni;Hiromi Yoshii;rwc_pop;;ko5MmiFZNr8;-0.95;22.63;0.16;;
./data/chordlab/rwc_pop/N072-M05-T08.lab;Heart to Hurt;Kousuke Morimoto;rwc_pop;;krjnW7hDulU;-0.35;-52.56;0.11;;
./data/chordlab/rwc_pop/N073-M05-T09.lab;Miss Maria;Kazuo Nishi;rwc_pop;;1hX7V3L-d88;-0.51;-59.57;0.25;;
./data/chordlab/rwc_pop/N074-M05-T10.lab;Kimi no iro;Kousuke Morimoto;rwc_pop;;H4sIU0ftNU4;-0.31;-134.27;0.12;;
./data/chordlab/rwc_pop/N075-M05-T11.lab;Toui machi e;Hiromi Yoshii;rwc_pop;;JADKW8L7doU;-1.25;-45.07;0.2;;
./data/chordlab/rwc_pop/N076-M05-T12.lab;Chikai;Kousuke Morimoto;rwc_pop;;Eruj1nBpOFo;-0.55;67.1;0.22;;
./data/chordlab/rwc_pop/N077-M05-T13.lab;Aishiteru;Makiko Hattori;rwc_pop;;6eVO_5Sz8uc;-0.53;-17.52;0.17;;
./data/chordlab/rwc_pop/N078-M05-T14.lab;Kumo;Masaki Kuehara;rwc_pop;;TRJM1n17_Lw;-0.44;-50.01;0.11;;
./data/chordlab/rwc_pop/N079-M05-T15.lab;Together;Tomomi Ogata;rwc_pop;;snKmCS4zngQ;-8.84;-15.11;0.12;;
./data/chordlab/rwc_pop/N080-M05-T16.lab;Sagashimono;Tomomi Ogata;rwc_pop;;jLea2MlJGHQ;-0.44;-51.17;0.16;;
./data/chordlab/rwc_pop/N081-M06-T01.lab;How Deep Is Your Love?;Donna Burke;rwc_pop;;Ere5tKqO3zE;0.64;-1.46;0.15;;
./data/chordlab/rwc_pop/N082-M06-T02.lab;Once in a life time;Shinya Iguchi;rwc_pop;;VXwwBN6LqdE;-2.36;-82.01;0.17;;
./data/chordlab/rwc_pop/N083-M06-T03.lab;Doing That Thing;Jeff Manning;rwc_pop;;NEO-O6jomoQ;-0.19;-39.49;0.15;;
./data/chordlab/rwc_pop/N084-M06-T04.lab;Someday;Shinya Iguchi;rwc_pop;;BBlidtzGews;3.03;4.53;0.24;;
./data/chordlab/rwc_pop/N085-M06-T05.lab;Waiting for the moment;Jeff Manning;rwc_pop;;YtmAYVeZ8Pc;-0.23;-27.11;0.14;;
./data/chordlab/rwc_pop/N086-M06-T06.lab;Angel Baby;Betty;rwc_pop;;62i4-WAHePc;0.09;30.72;0.16;;
./data/chordlab/rwc_pop/N087-M06-T07.lab;I think of you;Jeff Manning;rwc_pop;;M2_w0YEHkHM;-1.68;45.65;0.18;;
./data/chordlab/rwc_pop/N088-M06-T08.lab;Woman Like You;Shinya Iguchi;rwc_pop;;ATxRUKwiQPk;2.0;-45.69;0.13;;
./data/chordlab/rwc_pop/N089-M06-T09.lab;Life Is What You Make It To Be;Donna Burke;rwc_pop;;VYUcpbUe-xY;1.01;35.23;0.21;;
./data/chordlab/rwc_pop/N090-M06-T10.lab;Don't Say Good bye;Shinya Iguchi;rwc_pop;;drRHrFcsngU;0.48;-19.21;0.19;;
./data/chordlab/rwc_pop/N091-M07-T01.lab;Change Of Heart;Donna Burke;rwc_pop;;dz49UE4ND0Q;-0.74;-58.29;0.32;;
./data/chordlab/rwc_pop/N092-M07-T02.lab;I'll be there for you;Betty;rwc_pop;;hNb_wgU9nWQ;2.24;17.36;0.13;;
./data/chordlab/rwc_pop/N093-M07-T03.lab;Sweet Dreams;Donna Burke;rwc_pop;;nE-Xy6OHjuc;-0.77;-74.96;0.18;;
./data/chordlab/rwc_pop/N094-M07-T04.lab;Life;Betty;rwc_pop;;33ivEQtEhpA;-0.49;77.3;0.12;;
./data/chordlab/rwc_pop/N095-M07-T05.lab;Feel;Jeff Manning;rwc_pop;;5bZqAfJBsSk;-1.18;36.43;0.13;;
./data/chordlab/rwc_pop/N096-M07-T06.lab;Weekend;Betty;rwc_pop;;VvmmXBIPNKE;-0.1;5.53;0.23;;
./data/chordlab/rwc_pop/N097-M07-T07.lab;Don't Lie To Me;Donna Burke;rwc_pop;;k8BW_4fKd_U;-1.06;82.6;0.2;;
./data/chordlab/rwc_pop/N098-M07-T08.lab;31 BLUES;Jeff Manning;rwc_pop;;laslWUx0b30;-2.11;40.0;0.23;;
./data/chordlab/rwc_pop/N099-M07-T09.lab;Once and For All;Shinya Iguchi;rwc_pop;;5H6pgDkvab0;0.24;-1.93;0.08;;
./data/chordlab/rwc_pop/N100-M07-T10.lab;No Regrets;Shinya Iguchi;rwc_pop;;s2byy7uYK1s;0.05;-35.45;0.17;;
./data/chordlab/isophonics/Queen/Greatest Hits I/13 Play The Game.lab;Play The Game;Queen;isophonics;Greatest Hits I;Dr0Gf6OzdBM;-0.83;-0.24;0.58;train_fold_3;./data/audio/Dr0Gf6OzdBM_Play The Game (Remastered 2011).webm
./data/chordlab/isophonics/Queen/Greatest Hits I/12 Good Old-Fashioned Lover Boy.lab;Good Old-Fashioned Lover Boy;Queen;isophonics;Greatest Hits I;OiAhYrYZghU;-0.72;-2.14;0.67;train_fold_3;./data/audio/OiAhYrYZghU_Good Old Fashioned Lover Boy.webm
./data/chordlab/isophonics/Queen/Greatest Hits I/02 Another One Bites The Dust.lab;Another One Bites The Dust;Queen;isophonics;Greatest Hits I;DAYTX3Nf0lA;-0.09;-0.68;0.77;train_fold_0;./data/audio/DAYTX3Nf0lA_Another One Bites the Dust (In the Style of Queen) (Karaoke Version).webm
./data/chordlab/isophonics/Queen/Greatest Hits I/04 Fat Bottomed Girls.lab;Fat Bottomed Girls;Queen;isophonics;Greatest Hits I;RzHYFWkD8KA;-1.06;1.73;0.69;train_fold_4;./data/audio/RzHYFWkD8KA_Fat Bottomed Girls.webm
./data/chordlab/isophonics/Queen/Greatest Hits I/01 Bohemian Rhapsody.lab;Bohemian Rhapsody;Queen;isophonics;Greatest Hits I;bSnlKl_PoQU;-0.04;3.41;0.56;train_fold_0;./data/audio/bSnlKl_PoQU_Bohemian Rhapsody (Remastered 2011).webm
./data/chordlab/isophonics/Queen/Greatest Hits I/10 Somebody To Love.lab;Somebody To Love;Queen;isophonics;Greatest Hits I;YIswHByjHq8;0.5;-1.9;0.04;;
./data/chordlab/isophonics/Queen/Greatest Hits I/08 Save Me.lab;Save Me;Queen;isophonics;Greatest Hits I;n07pySTwQOA;0.01;0.46;0.89;train_fold_4;./data/audio/n07pySTwQOA_Save Me (Remastered 2011).webm
./data/chordlab/isophonics/Queen/Greatest Hits I/07 Don't Stop Me Now.lab;Don't Stop Me Now;Queen;isophonics;Greatest Hits I;5LLXGTyBqkU;-0.14;2.27;0.85;train_fold_0;./data/audio/5LLXGTyBqkU_Dont Stop Me Now (Remastered 2011).webm
./data/chordlab/isophonics/Queen/Greatest Hits I/17 We Are The Champions.lab;We Are The Champions;Queen;isophonics;Greatest Hits I;Gk781Z0ErmA;0.25;1.03;0.71;train_fold_3;./data/audio/Gk781Z0ErmA_We Are The Champions (Remastered 2011).webm
./data/chordlab/isophonics/Queen/Greatest Hits I/16 We Will Rock You.lab;We Will Rock You;Queen;isophonics;Greatest Hits I;kSBU7gaC1ik;7.02;0.44;0.94;train_fold_1;./data/audio/kSBU7gaC1ik_We Will Rock You.webm
./data/chordlab/isophonics/Queen/Greatest Hits I/05 Bicycle Race.lab;Bicycle Race;Queen;isophonics;Greatest Hits I;BI8njtbPwdk;0.14;-3.82;0.79;train_fold_3;./data/audio/BI8njtbPwdk_Bicycle Race.webm
